id,"machine_name","variable_name","datetime_from","datetime_to",value
3321,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 06:45:00","2018-01-02 06:50:00",94
3322,"4x2 brick mould","PRODUCTION","2018-01-02 06:50:00","2018-01-02 06:55:00",2002
3323,"4x2 brick mould","SCRAP","2018-01-02 06:50:00","2018-01-02 06:55:00",101
3324,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 06:50:00","2018-01-02 06:55:00",84
3325,"2x2 brick mould","PRODUCTION","2018-01-02 06:50:00","2018-01-02 06:55:00",0
3326,"2x2 brick mould","SCRAP","2018-01-02 06:50:00","2018-01-02 06:55:00",0
3327,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 06:50:00","2018-01-02 06:55:00",81
3328,"3x2 brick mould","PRODUCTION","2018-01-02 06:50:00","2018-01-02 06:55:00",0
3329,"3x2 brick mould","SCRAP","2018-01-02 06:50:00","2018-01-02 06:55:00",0
3330,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 06:50:00","2018-01-02 06:55:00",84
3331,"4x2 brick mould","PRODUCTION","2018-01-02 06:55:00","2018-01-02 07:00:00",0
3332,"4x2 brick mould","SCRAP","2018-01-02 06:55:00","2018-01-02 07:00:00",0
3333,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 06:55:00","2018-01-02 07:00:00",85
3334,"2x2 brick mould","PRODUCTION","2018-01-02 06:55:00","2018-01-02 07:00:00",0
3335,"2x2 brick mould","SCRAP","2018-01-02 06:55:00","2018-01-02 07:00:00",0
3336,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 06:55:00","2018-01-02 07:00:00",81
3337,"3x2 brick mould","PRODUCTION","2018-01-02 06:55:00","2018-01-02 07:00:00",2783
3338,"3x2 brick mould","SCRAP","2018-01-02 06:55:00","2018-01-02 07:00:00",116
3339,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 06:55:00","2018-01-02 07:00:00",90
3340,"4x2 brick mould","PRODUCTION","2018-01-02 07:00:00","2018-01-02 07:05:00",2423
3341,"4x2 brick mould","SCRAP","2018-01-02 07:00:00","2018-01-02 07:05:00",84
3342,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:00:00","2018-01-02 07:05:00",81
3343,"2x2 brick mould","PRODUCTION","2018-01-02 07:00:00","2018-01-02 07:05:00",2092
3344,"2x2 brick mould","SCRAP","2018-01-02 07:00:00","2018-01-02 07:05:00",71
3345,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:00:00","2018-01-02 07:05:00",76
3346,"3x2 brick mould","PRODUCTION","2018-01-02 07:00:00","2018-01-02 07:05:00",3028
3347,"3x2 brick mould","SCRAP","2018-01-02 07:00:00","2018-01-02 07:05:00",136
3348,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:00:00","2018-01-02 07:05:00",86
3349,"4x2 brick mould","PRODUCTION","2018-01-02 07:05:00","2018-01-02 07:10:00",2436
3350,"4x2 brick mould","SCRAP","2018-01-02 07:05:00","2018-01-02 07:10:00",136
3351,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:05:00","2018-01-02 07:10:00",78
3352,"2x2 brick mould","PRODUCTION","2018-01-02 07:05:00","2018-01-02 07:10:00",2200
3353,"2x2 brick mould","SCRAP","2018-01-02 07:05:00","2018-01-02 07:10:00",113
3354,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:05:00","2018-01-02 07:10:00",89
3355,"3x2 brick mould","PRODUCTION","2018-01-02 07:05:00","2018-01-02 07:10:00",2290
3356,"3x2 brick mould","SCRAP","2018-01-02 07:05:00","2018-01-02 07:10:00",64
3357,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:05:00","2018-01-02 07:10:00",78
3358,"4x2 brick mould","PRODUCTION","2018-01-02 07:10:00","2018-01-02 07:15:00",2022
3359,"4x2 brick mould","SCRAP","2018-01-02 07:10:00","2018-01-02 07:15:00",83
3360,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:10:00","2018-01-02 07:15:00",79
3361,"2x2 brick mould","PRODUCTION","2018-01-02 07:10:00","2018-01-02 07:15:00",2952
3362,"2x2 brick mould","SCRAP","2018-01-02 07:10:00","2018-01-02 07:15:00",54
3363,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:10:00","2018-01-02 07:15:00",86
3364,"3x2 brick mould","PRODUCTION","2018-01-02 07:10:00","2018-01-02 07:15:00",2836
3365,"3x2 brick mould","SCRAP","2018-01-02 07:10:00","2018-01-02 07:15:00",47
3366,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:10:00","2018-01-02 07:15:00",83
3367,"4x2 brick mould","PRODUCTION","2018-01-02 07:15:00","2018-01-02 07:20:00",2178
3368,"4x2 brick mould","SCRAP","2018-01-02 07:15:00","2018-01-02 07:20:00",98
3369,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:15:00","2018-01-02 07:20:00",79
3370,"2x2 brick mould","PRODUCTION","2018-01-02 07:15:00","2018-01-02 07:20:00",2433
3371,"2x2 brick mould","SCRAP","2018-01-02 07:15:00","2018-01-02 07:20:00",83
3372,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:15:00","2018-01-02 07:20:00",93
3373,"3x2 brick mould","PRODUCTION","2018-01-02 07:15:00","2018-01-02 07:20:00",2801
3374,"3x2 brick mould","SCRAP","2018-01-02 07:15:00","2018-01-02 07:20:00",63
3375,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:15:00","2018-01-02 07:20:00",78
3376,"4x2 brick mould","PRODUCTION","2018-01-02 07:20:00","2018-01-02 07:25:00",2648
3377,"4x2 brick mould","SCRAP","2018-01-02 07:20:00","2018-01-02 07:25:00",60
3378,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:20:00","2018-01-02 07:25:00",78
3379,"2x2 brick mould","PRODUCTION","2018-01-02 07:20:00","2018-01-02 07:25:00",0
3380,"2x2 brick mould","SCRAP","2018-01-02 07:20:00","2018-01-02 07:25:00",0
3381,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:20:00","2018-01-02 07:25:00",79
3382,"3x2 brick mould","PRODUCTION","2018-01-02 07:20:00","2018-01-02 07:25:00",0
3383,"3x2 brick mould","SCRAP","2018-01-02 07:20:00","2018-01-02 07:25:00",0
3384,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:20:00","2018-01-02 07:25:00",72
3385,"4x2 brick mould","PRODUCTION","2018-01-02 07:25:00","2018-01-02 07:30:00",0
3386,"4x2 brick mould","SCRAP","2018-01-02 07:25:00","2018-01-02 07:30:00",0
3387,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:25:00","2018-01-02 07:30:00",84
3388,"2x2 brick mould","PRODUCTION","2018-01-02 07:25:00","2018-01-02 07:30:00",2087
3389,"2x2 brick mould","SCRAP","2018-01-02 07:25:00","2018-01-02 07:30:00",100
3390,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:25:00","2018-01-02 07:30:00",79
3391,"3x2 brick mould","PRODUCTION","2018-01-02 07:25:00","2018-01-02 07:30:00",2105
3392,"3x2 brick mould","SCRAP","2018-01-02 07:25:00","2018-01-02 07:30:00",43
3393,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:25:00","2018-01-02 07:30:00",84
3394,"4x2 brick mould","PRODUCTION","2018-01-02 07:30:00","2018-01-02 07:35:00",2081
3395,"4x2 brick mould","SCRAP","2018-01-02 07:30:00","2018-01-02 07:35:00",113
3396,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:30:00","2018-01-02 07:35:00",76
3397,"2x2 brick mould","PRODUCTION","2018-01-02 07:30:00","2018-01-02 07:35:00",3044
3398,"2x2 brick mould","SCRAP","2018-01-02 07:30:00","2018-01-02 07:35:00",120
3399,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:30:00","2018-01-02 07:35:00",77
3400,"3x2 brick mould","PRODUCTION","2018-01-02 07:30:00","2018-01-02 07:35:00",2001
3401,"3x2 brick mould","SCRAP","2018-01-02 07:30:00","2018-01-02 07:35:00",136
3402,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:30:00","2018-01-02 07:35:00",91
3403,"4x2 brick mould","PRODUCTION","2018-01-02 07:35:00","2018-01-02 07:40:00",0
3404,"4x2 brick mould","SCRAP","2018-01-02 07:35:00","2018-01-02 07:40:00",0
3405,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:35:00","2018-01-02 07:40:00",77
3406,"2x2 brick mould","PRODUCTION","2018-01-02 07:35:00","2018-01-02 07:40:00",2378
3407,"2x2 brick mould","SCRAP","2018-01-02 07:35:00","2018-01-02 07:40:00",136
3408,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:35:00","2018-01-02 07:40:00",85
3409,"3x2 brick mould","PRODUCTION","2018-01-02 07:35:00","2018-01-02 07:40:00",0
3410,"3x2 brick mould","SCRAP","2018-01-02 07:35:00","2018-01-02 07:40:00",0
3411,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:35:00","2018-01-02 07:40:00",85
3412,"4x2 brick mould","PRODUCTION","2018-01-02 07:40:00","2018-01-02 07:45:00",2727
3413,"4x2 brick mould","SCRAP","2018-01-02 07:40:00","2018-01-02 07:45:00",117
3414,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:40:00","2018-01-02 07:45:00",85
3415,"2x2 brick mould","PRODUCTION","2018-01-02 07:40:00","2018-01-02 07:45:00",0
3416,"2x2 brick mould","SCRAP","2018-01-02 07:40:00","2018-01-02 07:45:00",0
3417,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:40:00","2018-01-02 07:45:00",82
3418,"3x2 brick mould","PRODUCTION","2018-01-02 07:40:00","2018-01-02 07:45:00",2706
3419,"3x2 brick mould","SCRAP","2018-01-02 07:40:00","2018-01-02 07:45:00",46
3420,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:40:00","2018-01-02 07:45:00",82
3421,"4x2 brick mould","PRODUCTION","2018-01-02 07:45:00","2018-01-02 07:50:00",2474
3422,"4x2 brick mould","SCRAP","2018-01-02 07:45:00","2018-01-02 07:50:00",73
3423,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:45:00","2018-01-02 07:50:00",78
3424,"2x2 brick mould","PRODUCTION","2018-01-02 07:45:00","2018-01-02 07:50:00",2156
3425,"2x2 brick mould","SCRAP","2018-01-02 07:45:00","2018-01-02 07:50:00",61
3426,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:45:00","2018-01-02 07:50:00",92
3427,"3x2 brick mould","PRODUCTION","2018-01-02 07:45:00","2018-01-02 07:50:00",2237
3428,"3x2 brick mould","SCRAP","2018-01-02 07:45:00","2018-01-02 07:50:00",82
3429,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:45:00","2018-01-02 07:50:00",88
3430,"4x2 brick mould","PRODUCTION","2018-01-02 07:50:00","2018-01-02 07:55:00",2932
3431,"4x2 brick mould","SCRAP","2018-01-02 07:50:00","2018-01-02 07:55:00",115
3432,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:50:00","2018-01-02 07:55:00",94
3433,"2x2 brick mould","PRODUCTION","2018-01-02 07:50:00","2018-01-02 07:55:00",3134
3434,"2x2 brick mould","SCRAP","2018-01-02 07:50:00","2018-01-02 07:55:00",79
3435,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:50:00","2018-01-02 07:55:00",83
3436,"3x2 brick mould","PRODUCTION","2018-01-02 07:50:00","2018-01-02 07:55:00",0
3437,"3x2 brick mould","SCRAP","2018-01-02 07:50:00","2018-01-02 07:55:00",0
3438,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:50:00","2018-01-02 07:55:00",77
3439,"4x2 brick mould","PRODUCTION","2018-01-02 07:55:00","2018-01-02 08:00:00",2166
3440,"4x2 brick mould","SCRAP","2018-01-02 07:55:00","2018-01-02 08:00:00",75
3441,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 07:55:00","2018-01-02 08:00:00",85
3442,"2x2 brick mould","PRODUCTION","2018-01-02 07:55:00","2018-01-02 08:00:00",2246
3443,"2x2 brick mould","SCRAP","2018-01-02 07:55:00","2018-01-02 08:00:00",106
3444,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 07:55:00","2018-01-02 08:00:00",81
3445,"3x2 brick mould","PRODUCTION","2018-01-02 07:55:00","2018-01-02 08:00:00",2742
3446,"3x2 brick mould","SCRAP","2018-01-02 07:55:00","2018-01-02 08:00:00",64
3447,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 07:55:00","2018-01-02 08:00:00",96
3448,"4x2 brick mould","PRODUCTION","2018-01-02 08:00:00","2018-01-02 08:05:00",0
3449,"4x2 brick mould","SCRAP","2018-01-02 08:00:00","2018-01-02 08:05:00",0
3450,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:00:00","2018-01-02 08:05:00",79
3451,"2x2 brick mould","PRODUCTION","2018-01-02 08:00:00","2018-01-02 08:05:00",2957
3452,"2x2 brick mould","SCRAP","2018-01-02 08:00:00","2018-01-02 08:05:00",84
3453,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:00:00","2018-01-02 08:05:00",79
3454,"3x2 brick mould","PRODUCTION","2018-01-02 08:00:00","2018-01-02 08:05:00",2895
3455,"3x2 brick mould","SCRAP","2018-01-02 08:00:00","2018-01-02 08:05:00",84
3456,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:00:00","2018-01-02 08:05:00",79
3457,"4x2 brick mould","PRODUCTION","2018-01-02 08:05:00","2018-01-02 08:10:00",3003
3458,"4x2 brick mould","SCRAP","2018-01-02 08:05:00","2018-01-02 08:10:00",131
3459,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:05:00","2018-01-02 08:10:00",78
3460,"2x2 brick mould","PRODUCTION","2018-01-02 08:05:00","2018-01-02 08:10:00",2002
3461,"2x2 brick mould","SCRAP","2018-01-02 08:05:00","2018-01-02 08:10:00",75
3462,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:05:00","2018-01-02 08:10:00",88
3463,"3x2 brick mould","PRODUCTION","2018-01-02 08:05:00","2018-01-02 08:10:00",2627
3464,"3x2 brick mould","SCRAP","2018-01-02 08:05:00","2018-01-02 08:10:00",114
3465,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:05:00","2018-01-02 08:10:00",79
3466,"4x2 brick mould","PRODUCTION","2018-01-02 08:10:00","2018-01-02 08:15:00",2042
3467,"4x2 brick mould","SCRAP","2018-01-02 08:10:00","2018-01-02 08:15:00",130
3468,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:10:00","2018-01-02 08:15:00",86
3469,"2x2 brick mould","PRODUCTION","2018-01-02 08:10:00","2018-01-02 08:15:00",2883
3470,"2x2 brick mould","SCRAP","2018-01-02 08:10:00","2018-01-02 08:15:00",74
3471,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:10:00","2018-01-02 08:15:00",90
3472,"3x2 brick mould","PRODUCTION","2018-01-02 08:10:00","2018-01-02 08:15:00",3018
3473,"3x2 brick mould","SCRAP","2018-01-02 08:10:00","2018-01-02 08:15:00",41
3474,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:10:00","2018-01-02 08:15:00",79
3475,"4x2 brick mould","PRODUCTION","2018-01-02 08:15:00","2018-01-02 08:20:00",2843
3476,"4x2 brick mould","SCRAP","2018-01-02 08:15:00","2018-01-02 08:20:00",122
3477,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:15:00","2018-01-02 08:20:00",87
3478,"2x2 brick mould","PRODUCTION","2018-01-02 08:15:00","2018-01-02 08:20:00",2026
3479,"2x2 brick mould","SCRAP","2018-01-02 08:15:00","2018-01-02 08:20:00",57
3480,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:15:00","2018-01-02 08:20:00",80
3481,"3x2 brick mould","PRODUCTION","2018-01-02 08:15:00","2018-01-02 08:20:00",2672
3482,"3x2 brick mould","SCRAP","2018-01-02 08:15:00","2018-01-02 08:20:00",77
3483,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:15:00","2018-01-02 08:20:00",82
3484,"4x2 brick mould","PRODUCTION","2018-01-02 08:20:00","2018-01-02 08:25:00",2452
3485,"4x2 brick mould","SCRAP","2018-01-02 08:20:00","2018-01-02 08:25:00",41
3486,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:20:00","2018-01-02 08:25:00",82
3487,"2x2 brick mould","PRODUCTION","2018-01-02 08:20:00","2018-01-02 08:25:00",2169
3488,"2x2 brick mould","SCRAP","2018-01-02 08:20:00","2018-01-02 08:25:00",121
3489,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:20:00","2018-01-02 08:25:00",79
3490,"3x2 brick mould","PRODUCTION","2018-01-02 08:20:00","2018-01-02 08:25:00",2603
3491,"3x2 brick mould","SCRAP","2018-01-02 08:20:00","2018-01-02 08:25:00",126
3492,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:20:00","2018-01-02 08:25:00",79
3493,"4x2 brick mould","PRODUCTION","2018-01-02 08:25:00","2018-01-02 08:30:00",3156
3494,"4x2 brick mould","SCRAP","2018-01-02 08:25:00","2018-01-02 08:30:00",72
3495,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:25:00","2018-01-02 08:30:00",78
3496,"2x2 brick mould","PRODUCTION","2018-01-02 08:25:00","2018-01-02 08:30:00",3052
3497,"2x2 brick mould","SCRAP","2018-01-02 08:25:00","2018-01-02 08:30:00",99
3498,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:25:00","2018-01-02 08:30:00",76
3499,"3x2 brick mould","PRODUCTION","2018-01-02 08:25:00","2018-01-02 08:30:00",2597
3500,"3x2 brick mould","SCRAP","2018-01-02 08:25:00","2018-01-02 08:30:00",110
3501,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:25:00","2018-01-02 08:30:00",78
3502,"4x2 brick mould","PRODUCTION","2018-01-02 08:30:00","2018-01-02 08:35:00",2886
3503,"4x2 brick mould","SCRAP","2018-01-02 08:30:00","2018-01-02 08:35:00",66
3504,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:30:00","2018-01-02 08:35:00",75
3505,"2x2 brick mould","PRODUCTION","2018-01-02 08:30:00","2018-01-02 08:35:00",2487
3506,"2x2 brick mould","SCRAP","2018-01-02 08:30:00","2018-01-02 08:35:00",130
3507,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:30:00","2018-01-02 08:35:00",98
3508,"3x2 brick mould","PRODUCTION","2018-01-02 08:30:00","2018-01-02 08:35:00",3197
3509,"3x2 brick mould","SCRAP","2018-01-02 08:30:00","2018-01-02 08:35:00",135
3510,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:30:00","2018-01-02 08:35:00",84
3511,"4x2 brick mould","PRODUCTION","2018-01-02 08:35:00","2018-01-02 08:40:00",2998
3512,"4x2 brick mould","SCRAP","2018-01-02 08:35:00","2018-01-02 08:40:00",57
3513,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:35:00","2018-01-02 08:40:00",77
3514,"2x2 brick mould","PRODUCTION","2018-01-02 08:35:00","2018-01-02 08:40:00",2199
3515,"2x2 brick mould","SCRAP","2018-01-02 08:35:00","2018-01-02 08:40:00",54
3516,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:35:00","2018-01-02 08:40:00",79
3517,"3x2 brick mould","PRODUCTION","2018-01-02 08:35:00","2018-01-02 08:40:00",2758
3518,"3x2 brick mould","SCRAP","2018-01-02 08:35:00","2018-01-02 08:40:00",71
3519,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:35:00","2018-01-02 08:40:00",78
3520,"4x2 brick mould","PRODUCTION","2018-01-02 08:40:00","2018-01-02 08:45:00",2188
3521,"4x2 brick mould","SCRAP","2018-01-02 08:40:00","2018-01-02 08:45:00",81
3522,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:40:00","2018-01-02 08:45:00",79
3523,"2x2 brick mould","PRODUCTION","2018-01-02 08:40:00","2018-01-02 08:45:00",2993
3524,"2x2 brick mould","SCRAP","2018-01-02 08:40:00","2018-01-02 08:45:00",106
3525,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:40:00","2018-01-02 08:45:00",96
3526,"3x2 brick mould","PRODUCTION","2018-01-02 08:40:00","2018-01-02 08:45:00",3159
3527,"3x2 brick mould","SCRAP","2018-01-02 08:40:00","2018-01-02 08:45:00",53
3528,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:40:00","2018-01-02 08:45:00",82
3529,"4x2 brick mould","PRODUCTION","2018-01-02 08:45:00","2018-01-02 08:50:00",2170
3530,"4x2 brick mould","SCRAP","2018-01-02 08:45:00","2018-01-02 08:50:00",58
3531,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:45:00","2018-01-02 08:50:00",78
3532,"2x2 brick mould","PRODUCTION","2018-01-02 08:45:00","2018-01-02 08:50:00",2142
3533,"2x2 brick mould","SCRAP","2018-01-02 08:45:00","2018-01-02 08:50:00",45
3534,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:45:00","2018-01-02 08:50:00",78
3535,"3x2 brick mould","PRODUCTION","2018-01-02 08:45:00","2018-01-02 08:50:00",2648
3536,"3x2 brick mould","SCRAP","2018-01-02 08:45:00","2018-01-02 08:50:00",62
3537,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:45:00","2018-01-02 08:50:00",79
3538,"4x2 brick mould","PRODUCTION","2018-01-02 08:50:00","2018-01-02 08:55:00",2459
3539,"4x2 brick mould","SCRAP","2018-01-02 08:50:00","2018-01-02 08:55:00",51
3540,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:50:00","2018-01-02 08:55:00",75
3541,"2x2 brick mould","PRODUCTION","2018-01-02 08:50:00","2018-01-02 08:55:00",0
3542,"2x2 brick mould","SCRAP","2018-01-02 08:50:00","2018-01-02 08:55:00",0
3543,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:50:00","2018-01-02 08:55:00",76
3544,"3x2 brick mould","PRODUCTION","2018-01-02 08:50:00","2018-01-02 08:55:00",0
3545,"3x2 brick mould","SCRAP","2018-01-02 08:50:00","2018-01-02 08:55:00",0
3546,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:50:00","2018-01-02 08:55:00",88
3547,"4x2 brick mould","PRODUCTION","2018-01-02 08:55:00","2018-01-02 09:00:00",2694
3548,"4x2 brick mould","SCRAP","2018-01-02 08:55:00","2018-01-02 09:00:00",53
3549,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 08:55:00","2018-01-02 09:00:00",81
3550,"2x2 brick mould","PRODUCTION","2018-01-02 08:55:00","2018-01-02 09:00:00",2888
3551,"2x2 brick mould","SCRAP","2018-01-02 08:55:00","2018-01-02 09:00:00",82
3552,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 08:55:00","2018-01-02 09:00:00",84
3553,"3x2 brick mould","PRODUCTION","2018-01-02 08:55:00","2018-01-02 09:00:00",3018
3554,"3x2 brick mould","SCRAP","2018-01-02 08:55:00","2018-01-02 09:00:00",76
3555,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 08:55:00","2018-01-02 09:00:00",78
3556,"4x2 brick mould","PRODUCTION","2018-01-02 09:00:00","2018-01-02 09:05:00",2100
3557,"4x2 brick mould","SCRAP","2018-01-02 09:00:00","2018-01-02 09:05:00",113
3558,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 09:00:00","2018-01-02 09:05:00",76
3559,"2x2 brick mould","PRODUCTION","2018-01-02 09:00:00","2018-01-02 09:05:00",2764
3560,"2x2 brick mould","SCRAP","2018-01-02 09:00:00","2018-01-02 09:05:00",104
3561,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 09:00:00","2018-01-02 09:05:00",77
3562,"3x2 brick mould","PRODUCTION","2018-01-02 09:00:00","2018-01-02 09:05:00",2121
3563,"3x2 brick mould","SCRAP","2018-01-02 09:00:00","2018-01-02 09:05:00",86
3564,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 09:00:00","2018-01-02 09:05:00",85
3565,"4x2 brick mould","PRODUCTION","2018-01-02 09:05:00","2018-01-02 09:10:00",2208
3566,"4x2 brick mould","SCRAP","2018-01-02 09:05:00","2018-01-02 09:10:00",56
3567,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 09:05:00","2018-01-02 09:10:00",79
3568,"2x2 brick mould","PRODUCTION","2018-01-02 09:05:00","2018-01-02 09:10:00",0
3569,"2x2 brick mould","SCRAP","2018-01-02 09:05:00","2018-01-02 09:10:00",0
3570,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 09:05:00","2018-01-02 09:10:00",88
3571,"3x2 brick mould","PRODUCTION","2018-01-02 09:05:00","2018-01-02 09:10:00",2487
3572,"3x2 brick mould","SCRAP","2018-01-02 09:05:00","2018-01-02 09:10:00",125
3573,"3x2 brick mould","CORE TEMPERATURE","2018-01-02 09:05:00","2018-01-02 09:10:00",81
3574,"4x2 brick mould","PRODUCTION","2018-01-02 09:10:00","2018-01-02 09:15:00",2938
3575,"4x2 brick mould","SCRAP","2018-01-02 09:10:00","2018-01-02 09:15:00",47
3576,"4x2 brick mould","CORE TEMPERATURE","2018-01-02 09:10:00","2018-01-02 09:15:00",94
3577,"2x2 brick mould","PRODUCTION","2018-01-02 09:10:00","2018-01-02 09:15:00",2488
3578,"2x2 brick mould","SCRAP","2018-01-02 09:10:00","2018-01-02 09:15:00",100
3579,"2x2 brick mould","CORE TEMPERATURE","2018-01-02 09:10:00","2018-01-02 09:15:00",80
